Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
61.5000,2.1198,-1.0000,2.1198,0.0000,-2.1198,0.0000,0.0000,-35.0000,-75.8670,819.6832,-76.1103,821.9703
61.6000,3.0589,-1.0000,3.0589,0.0000,-3.0589,0.0000,0.0000,-35.0000,-76.2093,818.6496,-76.6540,821.8815
61.7000,4.1034,-1.0000,4.1034,0.0000,-4.1034,0.0000,0.0000,-35.0000,-76.2911,817.5638,-76.9605,821.8314
61.8000,5.1913,-1.0000,5.1913,0.0000,-5.1913,0.0000,0.0000,-35.0000,-76.1075,816.4905,-77.0059,821.8239
61.9000,6.2579,-1.0000,6.2579,0.0000,-6.2579,0.0000,0.0000,-35.0000,-75.6696,815.4937,-76.7847,821.8602
62.0000,7.2394,-1.0000,7.2394,0.0000,-7.2394,0.0000,0.0000,-35.0000,-75.0033,814.6326,-76.3195,821.9361
62.1000,8.0773,-1.0000,8.0773,0.0000,-8.0773,0.0000,0.0000,-35.0000,-74.1483,813.9583,-75.6272,822.0489
62.2000,8.7213,-1.0000,8.7213,0.0000,-8.7213,0.0000,0.0000,-35.0000,-73.1556,813.5112,-74.7542,822.1905
62.3000,9.1329,-1.0000,9.1329,0.0000,-9.1329,0.0000,0.0000,-35.0000,-72.0841,813.3176,-73.7526,822.3522
62.4000,9.2872,-1.0000,9.2872,0.0000,-9.2872,0.0000,0.0000,-35.0000,-70.9976,813.3894,-72.6820,822.5241
62.5000,9.1751,-1.0000,9.1751,0.0000,-9.1751,0.0000,0.0000,-35.0000,-69.9608,813.7221,-71.6063,822.6960
62.6000,8.8033,-1.0000,8.8033,0.0000,-8.8033,0.0000,0.0000,-35.0000,-69.0354,814.2960,-70.5898,822.8577
62.7000,8.1942,-1.0000,8.1942,0.0000,-8.1942,0.0000,0.0000,-35.0000,-68.2765,815.0768,-69.6930,822.9997
62.8000,7.3844,-1.0000,7.3844,0.0000,-7.3844,0.0000,0.0000,-35.0000,-67.7292,816.0181,-68.9695,823.1139
62.9000,6.4223,-1.0000,6.4223,0.0000,-6.4223,0.0000,0.0000,-35.0000,-67.4261,817.0638,-68.4622,823.1938
63.0000,5.3652,-1.0000,5.3652,0.0000,-5.3652,0.0000,0.0000,-35.0000,-67.3852,818.1519,-68.2043,823.2343
63.1000,4.2764,-1.0000,4.2764,0.0000,-4.2764,0.0000,0.0000,-35.0000,-67.6090,819.2175,-68.2068,823.2339
63.2000,3.2206,-1.0000,3.2206,0.0000,-3.2206,0.0000,0.0000,-35.0000,-68.0842,820.1972,-68.4697,823.1926
63.3000,2.2603,-1.0000,2.2603,0.0000,-2.2603,0.0000,0.0000,-35.0000,-68.7824,821.0327,-68.9786,823.1124
63.4000,1.4528,-1.0000,1.4528,0.0000,-1.4528,0.0000,0.0000,-35.0000,-69.6622,821.6742,-69.7011,822.9984
63.5000,0.8451,-0.8451,0.8451,0.0000,-0.8451,0.0000,0.0000,-30.2239,-70.6701,822.0867,-70.5941,822.8570
63.6000,0.4268,-0.4268,0.4268,0.0000,-0.4268,0.0000,0.0000,-15.2239,-71.7372,822.3127,-71.5890,822.6988
63.7000,0.1088,-0.1088,0.1088,0.0000,-0.1088,0.0000,0.0000,-3.8077,-72.8198,822.4512,-72.6201,822.5341
63.8000,-0.1851,0.1851,-0.1851,0.0000,0.1851,0.0000,0.0000,6.4782,-73.9038,822.5778,-73.6579,822.3674
63.9000,-0.5221,0.5221,-0.5221,0.0000,0.5221,0.0000,0.0000,18.2747,-74.9790,822.7631,-74.6822,822.2021
64.0000,-0.9800,0.9800,-0.9800,0.0000,0.9800,0.0000,0.0000,32.9991,-76.0175,823.0940,-75.6584,822.0438
64.1000,-1.6379,1.0000,-1.6379,0.0000,1.6379,0.0000,0.0000,35.0000,-76.9535,823.6501,-76.5138,821.9044
64.2000,-2.4867,1.0000,-2.4867,0.0000,2.4867,0.0000,0.0000,35.0000,-77.7271,824.4164,-77.1850,821.7946
64.3000,-3.4755,1.0000,-3.4755,0.0000,3.4755,0.0000,0.0000,35.0000,-78.2920,825.3472,-77.6347,821.7208
64.4000,-4.5454,1.0000,-4.5454,0.0000,4.5454,0.0000,0.0000,35.0000,-78.6148,826.3871,-77.8308,821.6885
64.5000,-5.6325,1.0000,-5.6325,0.0000,5.6325,0.0000,0.0000,35.0000,-78.6762,827.4742,-77.7731,821.6980
64.6000,-6.6719,1.0000,-6.6719,0.0000,6.6719,0.0000,0.0000,35.0000,-78.4726,828.5438,-77.4536,821.7505
64.7000,-7.6022,1.0000,-7.6022,0.0000,7.6022,0.0000,0.0000,35.0000,-78.0160,829.5323,-76.8953,821.8421
64.8000,-8.3685,1.0000,-8.3685,0.0000,8.3685,0.0000,0.0000,35.0000,-77.3337,830.3808,-76.1382,821.9657
64.9000,-8.9252,1.0000,-8.9252,0.0000,8.9252,0.0000,0.0000,35.0000,-76.4662,831.0389,-75.2211,822.1149
65.0000,-9.2396,1.0000,-9.2396,0.0000,9.2396,0.0000,0.0000,35.0000,-75.4652,831.4673,-74.1988,822.2803
65.1000,-9.2930,1.0000,-9.2930,0.0000,9.2930,0.0000,0.0000,35.0000,-74.3903,831.6406,-73.1381,822.4510
65.2000,-9.0826,1.0000,-9.0826,0.0000,9.0826,0.0000,0.0000,35.0000,-73.3053,831.5485,-72.0894,822.6190
65.3000,-8.6204,1.0000,-8.6204,0.0000,8.6204,0.0000,0.0000,35.0000,-72.2750,831.1965,-71.1213,822.7733
65.4000,-7.9338,1.0000,-7.9338,0.0000,7.9338,0.0000,0.0000,35.0000,-71.3605,830.6055,-70.2917,822.9050
65.5000,-7.0634,1.0000,-7.0634,0.0000,7.0634,0.0000,0.0000,35.0000,-70.6164,829.8107,-69.6456,823.0072
65.6000,-6.0606,1.0000,-6.0606,0.0000,6.0606,0.0000,0.0000,35.0000,-70.0868,828.8593,-69.2304,823.0728
65.7000,-4.9849,1.0000,-4.9849,0.0000,4.9849,0.0000,0.0000,35.0000,-69.8034,827.8079,-69.0634,823.0991
65.8000,-3.9003,1.0000,-3.9003,0.0000,3.9003,0.0000,0.0000,35.0000,-69.7830,826.7193,-69.1586,823.0841
65.9000,-2.8715,1.0000,-2.8715,0.0000,2.8715,0.0000,0.0000,35.0000,-70.0268,825.6581,-69.5087,823.0289
66.0000,-1.9597,1.0000,-1.9597,0.0000,1.9597,0.0000,0.0000,35.0000,-70.5202,824.6874,-70.0965,822.9359
66.1000,-1.2194,1.0000,-1.2194,0.0000,1.2194,0.0000,0.0000,35.0000,-71.2340,823.8652,-70.8842,822.8109
66.2000,-0.6897,0.6897,-0.6897,0.0000,0.6897,0.0000,0.0000,25.3595,-72.1185,823.2288,-71.8236,822.6614
66.3000,-0.3258,0.3258,-0.3258,0.0000,0.3258,0.0000,0.0000,11.4036,-73.0874,822.7271,-72.8387,822.4990
66.4000,-0.0388,0.0388,-0.0388,0.0000,0.0388,0.0000,0.0000,1.3588,-74.0844,822.2831,-73.8781,822.3320
66.5000,0.2384,-0.2384,0.2384,0.0000,-0.2384,0.0000,0.0000,-8.3443,-75.0799,821.8357,-74.9203,822.1636
66.6000,0.5696,-0.5696,0.5696,0.0000,-0.5696,0.0000,0.0000,-19.9352,-76.0435,821.3240,-75.9471,821.9969
66.7000,1.0316,-1.0000,1.0316,0.0000,-1.0316,0.0000,0.0000,-34.6732,-76.9187,820.6749,-76.9223,821.8376
66.8000,1.6991,-1.0000,1.6991,0.0000,-1.6991,0.0000,0.0000,-35.0000,-77.6197,819.8417,-77.7713,821.6983
66.9000,2.5543,-1.0000,2.5543,0.0000,-2.5543,0.0000,0.0000,-35.0000,-78.0981,818.8636,-78.4377,821.5884
67.0000,3.5472,-1.0000,3.5472,0.0000,-3.5472,0.0000,0.0000,-35.0000,-78.3255,817.7987,-78.8817,821.5150
67.1000,4.6186,-1.0000,4.6186,0.0000,-4.6186,0.0000,0.0000,-35.0000,-78.2883,816.7106,-79.0731,821.4833
67.2000,5.7051,-1.0000,5.7051,0.0000,-5.7051,0.0000,0.0000,-35.0000,-77.9887,815.6638,-79.0029,821.4949
67.3000,6.7420,-1.0000,6.7420,0.0000,-6.7420,-1.9621,0.0000,-35.0000,-77.4445,814.7206,-78.6692,821.5502
67.4000,7.6671,-1.0000,7.6671,0.0000,-7.6671,-5.6163,0.0000,-35.0000,-76.6882,813.9374,-78.1027,821.6437
67.5000,8.4253,-1.0000,8.4253,0.0000,-8.4253,-9.6850,0.0000,-35.0000,-75.7647,813.3605,-77.3248,821.7716
67.6000,8.9710,-1.0000,8.9710,0.0000,-8.9710,-14.0706,0.0000,-35.0000,-74.7290,813.0244,-76.3876,821.9250
67.7000,9.2714,-1.0000,9.2714,0.0000,-9.2714,-18.6565,0.0000,-35.0000,-73.6428,812.9490,-75.3476,822.0943
67.8000,9.3086,-1.0000,9.3086,0.0000,-9.3086,-23.3141,0.0000,-35.0000,-72.5707,813.1390,-74.2664,822.2693
67.9000,9.0802,-1.0000,9.0802,0.0000,-9.0802,-27.9103,0.0000,-35.0000,-71.5764,813.5828,-73.2087,822.4397
68.0000,8.6002,-1.0000,8.6002,0.0000,-8.6002,-32.3160,0.0000,-35.0000,-70.7192,814.2542,-72.2374,822.5953
68.1000,7.8972,-1.0000,7.8972,0.0000,-7.8972,-36.4133,0.0000,-35.0000,-70.0500,815.1132,-71.4106,822.7272
68.2000,7.0134,-1.0000,7.0134,0.0000,-7.0134,-40.1030,0.0000,-35.0000,-69.6088,816.1086,-70.7776,822.8279
68.3000,6.0019,-1.0000,6.0019,0.0000,-6.0019,-43.3101,0.0000,-35.0000,-69.4217,817.1812,-70.3795,822.8911
68.4000,4.9228,-1.0000,4.9228,0.0000,-4.9228,-45.9888,0.0000,-35.0000,-69.4998,818.2672,-70.2322,822.9144
68.5000,3.8407,-1.0000,3.8407,0.0000,-3.8407,-48.1244,0.0000,-35.0000,-69.8387,819.3019,-70.3509,822.8956
68.6000,2.8195,-1.0000,2.8195,0.0000,-2.8195,-49.7347,0.0000,-35.0000,-70.4179,820.2239,-70.7266,822.8359
68.7000,1.9202,-1.0000,1.9202,0.0000,-1.9202,-50.0000,0.0000,-35.0000,-71.2032,820.9783,-71.3342,822.7394
68.8000,1.1959,-1.0000,1.1959,0.0000,-1.1959,-50.0000,0.0000,-35.0000,-72.1477,821.5200,-72.1371,822.6113
68.9000,0.6893,-1.0000,0.6893,0.0000,-0.6893,-50.0000,0.0000,-35.0000,-73.1953,821.8168,-73.0895,822.4588
69.0000,0.4305,-1.0000,0.4305,0.0000,-0.4305,-50.0000,0.0000,-35.0000,-74.2836,821.8513,-74.1345,822.2907
69.1000,0.4345,-1.0000,0.4345,0.0000,-0.4345,-50.0000,0.0000,-35.0000,-75.3478,821.6211,-75.2097,822.1167
69.2000,0.7011,-1.0000,0.7011,0.0000,-0.7011,-50.0000,0.0000,-35.0000,-76.3247,821.1401,-76.2522,821.9471
69.3000,1.2145,-1.0000,1.2145,0.0000,-1.2145,-50.0000,0.0000,-35.0000,-77.1560,820.4370,-77.2006,821.7920
69.4000,1.9445,-1.0000,1.9445,0.0000,-1.9445,-50.0000,0.0000,-35.0000,-77.7924,819.5535,-77.9993,821.6608
69.5000,2.8481,-1.0000,2.8481,0.0000,-2.8481,-50.0000,0.0000,-35.0000,-78.1958,818.5421,-78.5988,821.5618
69.6000,3.8716,-1.0000,3.8716,0.0000,-3.8716,-50.0000,0.0000,-35.0000,-78.3424,817.4632,-78.9681,821.5007
69.7000,4.9546,-1.0000,4.9546,0.0000,-4.9546,-50.0000,0.0000,-35.0000,-78.2234,816.3809,-79.0794,821.4822
69.8000,6.0327,-1.0000,6.0327,0.0000,-6.0327,-50.0000,0.0000,-35.0000,-77.8459,815.3596,-78.9288,821.5072
69.9000,7.0415,-1.0000,7.0415,0.0000,-7.0415,-50.0000,0.0000,-35.0000,-77.2323,814.4600,-78.5188,821.5750
70.0000,7.9208,-1.0000,7.9208,0.0000,-7.9208,-50.0000,0.0000,-35.0000,-76.4192,813.7359,-77.8852,821.6796
70.1000,8.6178,-1.0000,8.6178,0.0000,-8.6178,-50.0000,0.0000,-35.0000,-75.4549,813.2302,-77.0529,821.8162
70.2000,9.0908,-1.0000,9.0908,0.0000,-9.0908,-50.0000,0.0000,-35.0000,-74.3969,812.9730,-76.0777,821.9756
70.3000,9.3113,-1.0000,9.3113,0.0000,-9.3113,-50.0000,0.0000,-35.0000,-73.3081,812.9796,-75.0182,822.1478
70.4000,9.2661,-1.0000,9.2661,0.0000,-9.2661,-50.0000,0.0000,-35.0000,-72.2533,813.2496,-73.9306,822.3235
70.5000,8.9580,-1.0000,8.9580,0.0000,-8.9580,-50.0000,0.0000,-35.0000,-71.2952,813.7671,-72.8932,822.4903
70.6000,8.4055,-1.0000,8.4055,0.0000,-8.4055,-9.0354,0.0000,-35.0000,-70.4910,814.5010,-71.9610,822.6394
70.7000,7.6419,-1.0000,7.6419,0.0000,-7.6419,0.0000,0.0000,-35.0000,-69.8883,815.4079,-71.1897,822.7624
70.8000,6.7127,-1.0000,6.7127,0.0000,-6.7127,0.0000,0.0000,-35.0000,-69.5232,816.4337,-70.6291,822.8514
70.9000,5.6737,-1.0000,5.6737,0.0000,-5.6737,0.0000,0.0000,-35.0000,-69.4174,817.5173,-70.3038,822.9031
71.0000,4.5867,-1.0000,4.5867,0.0000,-4.5867,0.0000,0.0000,-35.0000,-69.5771,818.5944,-70.2408,822.9130
71.1000,3.5166,-1.0000,3.5166,0.0000,-3.5166,0.0000,0.0000,-35.0000,-69.9928,819.6008,-70.4418,822.8812
71.2000,2.5268,-1.0000,2.5268,0.0000,-2.5268,0.0000,0.0000,-35.0000,-70.6398,820.4765,-70.8900,822.8100
71.3000,1.6762,-1.0000,1.6762,0.0000,-1.6762,0.0000,0.0000,-35.0000,-71.4796,821.1696,-71.5625,822.7030
71.4000,1.0149,-1.0000,1.0149,0.0000,-1.0149,0.0000,0.0000,-35.0000,-72.4622,821.6387,-72.4175,822.5665
71.5000,0.5617,-0.5617,0.5617,0.0000,-0.5617,0.0000,0.0000,-20.0000,-73.5224,821.8931,-73.3968,822.4094
71.6000,0.2406,-0.2406,0.2406,0.0000,-0.2406,0.0000,0.0000,-8.4222,-74.6054,822.0271,-74.4265,822.2435
71.7000,-0.0257,0.0257,-0.0257,0.0000,0.0257,0.0000,0.0000,0.9003,-75.6931,822.1171,-75.4714,822.0742
71.8000,-0.2990,0.2990,-0.2990,0.0000,0.2990,0.0000,0.0000,10.4654,-76.7790,822.2257,-76.5142,821.9044
71.9000,-0.6423,0.6423,-0.6423,0.0000,0.6423,0.0000,0.0000,22.4815,-77.8523,822.4207,-77.5358,821.7370
72.0000,-1.1352,1.0000,-1.1352,0.0000,1.1352,0.0000,0.0000,35.0000,-78.8762,822.7922,-78.4940,821.5791
72.1000,-1.8388,1.0000,-1.8388,0.0000,1.8388,0.0000,0.0000,35.0000,-79.7826,823.3956,-79.3126,821.4435
72.2000,-2.7231,1.0000,-2.7231,0.0000,2.7231,0.0000,0.0000,35.0000,-80.5159,824.2005,-79.9371,821.3397
72.3000,-3.7351,1.0000,-3.7351,0.0000,3.7351,0.0000,0.0000,35.0000,-81.0325,825.1591,-80.3333,821.2736
72.4000,-4.8143,1.0000,-4.8143,0.0000,4.8143,0.0000,0.0000,35.0000,-81.3016,826.2141,-80.4760,821.2497
72.5000,-5.8964,1.0000,-5.8964,0.0000,5.8964,0.0000,0.0000,35.0000,-81.3073,827.3029,-80.3568,821.2696
72.6000,-6.9171,1.0000,-6.9171,0.0000,6.9171,0.0000,0.0000,35.0000,-81.0492,828.3608,-79.9827,821.3320
72.7000,-7.8158,1.0000,-7.8158,0.0000,7.8158,0.0000,0.0000,35.0000,-80.5426,829.3246,-79.3831,821.4318
72.8000,-8.5395,1.0000,-8.5395,0.0000,8.5395,0.0000,0.0000,35.0000,-79.8177,830.1371,-78.5879,821.5636
72.9000,-9.0455,1.0000,-9.0455,0.0000,9.0455,0.0000,0.0000,35.0000,-78.9177,830.7499,-77.6443,821.7192
73.0000,-9.3040,1.0000,-9.3040,0.0000,9.3040,0.0000,0.0000,35.0000,-77.8961,831.1265,-76.6083,821.8890
73.1000,-9.2996,1.0000,-9.2996,0.0000,9.2996,0.0000,0.0000,35.0000,-76.8137,831.2446,-75.5409,822.0629
73.2000,-9.0328,1.0000,-9.0328,0.0000,9.0328,0.0000,0.0000,35.0000,-75.7349,831.0971,-74.5057,822.2307
73.3000,-8.5190,1.0000,-8.5190,0.0000,8.5190,0.0000,0.0000,35.0000,-74.7239,830.6928,-73.5642,822.3825
73.4000,-7.7886,1.0000,-7.7886,0.0000,7.7886,0.0000,0.0000,35.0000,-73.8408,830.0557,-72.7725,822.5096
73.5000,-6.8846,1.0000,-6.8846,0.0000,6.8846,0.0000,0.0000,35.0000,-73.1384,829.2238,-72.1778,822.6049
73.6000,-5.8608,1.0000,-5.8608,0.0000,5.8608,0.0000,0.0000,35.0000,-72.6582,828.2465,-71.8117,822.6632
73.7000,-4.7777,1.0000,-4.7777,0.0000,4.7777,0.0000,0.0000,35.0000,-72.4290,827.1821,-71.7014,822.6808
73.8000,-3.6997,1.0000,-3.6997,0.0000,22.5870,0.0000,0.0000,35.0000,-72.4643,826.0938,-71.8532,822.6566
73.9000,-2.6912,1.0000,-2.6912,0.0000,31.8077,0.0000,0.0000,35.0000,-72.7621,825.0464,-72.2565,822.5923
74.0000,-1.8124,1.0000,-1.8124,0.0000,24.0764,0.0000,0.0000,35.0000,-73.3046,824.1024,-72.8912,822.4906
74.1000,-1.1157,1.0000,-1.1157,0.0000,19.0724,0.0000,0.0000,35.0000,-74.0596,823.3178,-73.7163,822.3580
74.2000,-0.6431,1.0000,-0.6431,0.0000,11.6522,0.0000,0.0000,35.0000,-74.9820,822.7393,-74.6840,822.2018
74.3000,-0.4228,1.0000,-0.4228,0.0000,8.0952,0.0000,0.0000,35.0000,-76.0171,822.4014,-75.7362,822.0312
74.4000,-0.4683,1.0000,-0.4683,0.0000,8.9653,0.0000,0.0000,35.0000,-77.1032,822.3241,-76.8096,821.8561
74.5000,-0.7768,1.0000,-0.7768,0.0000,14.8729,0.0000,0.0000,35.0000,-78.1757,822.5122,-77.8389,821.6872
74.6000,-1.3299,1.0000,-1.3299,0.0000,25.4611,0.0000,0.0000,35.0000,-79.1708,822.9543,-78.7632,821.5347
74.7000,-2.0942,1.0000,-2.0942,0.0000,40.0935,0.0000,0.0000,35.0000,-80.0291,823.6241,-79.5282,821.4078
74.8000,-3.0239,1.0000,-3.0239,0.0000,57.8939,0.0000,0.0000,35.0000,-80.6998,824.4819,-80.0850,821.3150
74.9000,-4.0632,1.0000,-4.0632,0.0000,77.7921,14.0651,0.0000,35.0000,-81.1428,825.4766,-80.4050,821.2616
75.0000,-5.1503,1.0000,-5.1503,0.0000,98.6049,17.5554,0.0000,35.0000,-81.3318,826.5489,-80.4672,821.2512
75.1000,-6.2203,1.0000,-6.2203,0.0000,119.0895,21.7754,0.0000,35.0000,-81.2555,827.6351,-80.2680,821.2844
75.2000,-7.2096,1.0000,-7.2096,0.0000,138.0292,26.3343,0.0000,35.0000,-80.9185,828.6705,-79.8192,821.3593
75.3000,-8.0596,1.0000,-8.0596,0.0000,154.3032,30.2008,0.0000,35.0000,-80.3408,829.5934,-79.1548,821.4697
75.4000,-8.7203,1.0000,-8.7203,0.0000,166.9525,34.4372,0.0000,35.0000,-79.5569,830.3491,-78.3084,821.6097
75.5000,-9.1526,1.0000,-9.1526,0.0000,175.2297,38.9368,0.0000,35.0000,-78.6133,830.8925,-77.3299,821.7708
75.6000,-9.3310,1.0000,-9.3310,0.0000,178.6449,43.5770,0.0000,35.0000,-77.5662,831.1912,-76.2776,821.9429
75.7000,-9.2450,1.0000,-9.2450,0.0000,176.9989,48.2273,0.0000,35.0000,-76.4780,831.2275,-75.2135,822.1161
75.8000,-8.8997,1.0000,-8.8997,0.0000,170.3876,50.0000,0.0000,35.0000,-75.4134,830.9991,-74.2010,822.2799
75.9000,-8.3154,1.0000,-8.3154,0.0000,159.2005,50.0000,0.0000,35.0000,-74.4357,830.5200,-73.3003,822.4249
76.0000,-7.5265,1.0000,-7.5265,0.0000,144.0963,50.0000,0.0000,35.0000,-73.6031,829.8182,-72.5649,822.5428
76.1000,-6.5795,1.0000,-6.5795,0.0000,125.9667,50.0000,0.0000,35.0000,-72.9652,828.9359,-72.0389,822.6270
76.2000,-5.5306,1.0000,-5.5306,0.0000,105.8859,50.0000,0.0000,35.0000,-72.5600,827.9251,-71.7499,822.6731
76.3000,-4.4422,1.0000,-4.4422,0.0000,85.0479,32.8450,0.0000,35.0000,-72.4115,826.8464,-71.7203,822.6778
76.4000,-3.3789,1.0000,-3.3789,0.0000,64.6902,17.8266,0.0000,35.0000,-72.5286,825.7639,-71.9519,822.6409
76.5000,-2.4042,1.0000,-2.4042,0.0000,46.0285,8.3028,0.0000,35.0000,-72.9044,824.7420,-72.4291,822.5646
76.6000,-1.5762,1.0000,-1.5762,0.0000,30.1776,0.6105,0.0000,35.0000,-73.5164,823.8414,-73.1273,822.4528
76.7000,-0.9447,1.0000,-0.9447,0.0000,18.0861,0.0000,0.0000,35.0000,-74.3282,823.1159,-74.0020,822.3121
76.8000,-0.5475,1.0000,-0.5475,0.0000,10.4817,0.0000,0.0000,35.0000,-75.2916,822.6085,-75.0021,822.1504
76.9000,-0.4084,1.0000,-0.4084,0.0000,7.8192,0.0000,0.0000,35.0000,-76.3492,822.3494,-76.0673,821.9773
77.0000,-0.5359,1.0000,-0.5359,0.0000,10.2608,0.0000,0.0000,35.0000,-77.4380,822.3541,-77.1341,821.8029
77.1000,-0.9225,1.0000,-0.9225,0.0000,17.6608,0.0000,0.0000,35.0000,-78.4933,822.6222,-78.1378,821.6379
77.2000,-1.5447,1.0000,-1.5447,0.0000,29.5738,0.0000,0.0000,35.0000,-79.4523,823.1379,-79.0182,821.4924
77.3000,-2.3653,1.0000,-2.3653,0.0000,45.2839,0.0000,0.0000,35.0000,-80.2578,823.8705,-79.7221,821.3755
77.4000,-3.3352,1.0000,-3.3352,0.0000,63.8529,0.0000,0.0000,35.0000,-80.8620,824.7763,-80.2102,821.2941
77.5000,-4.3960,1.0000,-4.3960,0.0000,84.1622,0.0000,0.0000,35.0000,-81.2289,825.8015,-80.4521,821.2537
77.6000,-5.4846,1.0000,-5.4846,0.0000,105.0046,0.0000,0.0000,35.0000,-81.3367,826.8849,-80.4335,821.2568
77.7000,-6.5363,1.0000,-6.5363,0.0000,125.1397,0.0000,0.0000,35.0000,-81.1789,827.9622,-80.1554,821.3032
77.8000,-7.4885,1.0000,-7.4885,0.0000,143.3690,0.0000,0.0000,35.0000,-80.7649,828.9692,-79.6414,821.3890
77.9000,-8.2850,1.0000,-8.2850,0.0000,158.6196,0.0000,0.0000,35.0000,-80.1195,829.8461,-78.9091,821.5105
78.0000,-8.8789,1.0000,-8.8789,0.0000,169.9891,0.0000,0.0000,35.0000,-79.2809,830.5405,-78.0162,821.6580
78.1000,-9.2350,1.0000,-9.2350,0.0000,176.8069,0.0000,0.0000,35.0000,-78.2991,831.0113,-77.0086,821.8235
78.2000,-9.3324,1.0000,-9.3324,0.0000,178.6709,0.0000,0.0000,35.0000,-77.2325,831.2303,-75.9460,821.9971
78.3000,-9.1653,1.0000,-9.1653,0.0000,175.4728,0.0000,0.0000,35.0000,-76.1446,831.1847,-74.8981,822.1672
78.4000,-8.7436,1.0000,-8.7436,0.0000,167.3979,0.0000,0.0000,35.0000,-75.1001,830.8770,-73.9134,822.3263
78.5000,-8.0919,1.0000,-8.0919,0.0000,154.9212,0.0000,0.0000,35.0000,-74.1613,830.3255,-73.0578,822.4639
78.6000,-7.2489,1.0000,-7.2489,0.0000,138.7814,0.0000,0.0000,35.0000,-73.3839,829.5631,-72.3774,822.5729
78.7000,-6.2641,1.0000,-6.2641,0.0000,119.9282,0.0000,0.0000,35.0000,-72.8142,828.6351,-71.9230,822.6455
78.8000,-5.1963,1.0000,-5.1963,0.0000,99.4842,0.0000,0.0000,35.0000,-72.4862,827.5969,-71.7128,822.6790
78.9000,-4.1087,1.0000,-4.1087,0.0000,78.6616,0.0000,0.0000,35.0000,-72.4193,826.5101,-71.7641,822.6708
79.0000,-3.0660,1.0000,-3.0660,0.0000,10.1828,0.0000,0.0000,35.0000,-72.6175,825.4395,-72.0740,822.6214
79.1000,-2.1307,0.5203,-2.1307,0.0000,0.5203,0.0000,0.0000,32.0000,-73.0681,824.4481,-72.6225,822.5336
79.2000,-1.3312,0.0000,-1.3312,0.0000,0.0000,0.0000,0.0000,17.0000,-73.7003,823.5595,-73.3534,822.4164
79.3000,-0.6160,0.0000,-0.6160,0.0000,0.0000,0.0000,0.0000,2.0000,-74.4088,822.7293,-74.1668,822.2855
79.4000,0.0803,0.0000,0.0803,0.0000,0.0000,0.0000,0.0000,0.0000,-75.1275,821.9078,-74.9966,822.1513
79.5000,0.7760,0.0000,0.7760,0.0000,0.0000,0.0000,0.0000,0.0000,-75.8462,821.0862,-75.8269,822.0165
79.6000,1.4710,0.0000,1.4710,0.0000,0.0000,0.0000,0.0000,0.0000,-76.5649,820.2647,-76.6581,821.8808
79.7000,2.1655,0.0000,2.1655,0.0000,0.0000,0.0000,0.0000,0.0000,-77.2836,819.4432,-77.4905,821.7444
79.8000,2.8594,0.0000,2.8594,0.0000,0.0000,0.0000,0.0000,0.0000,-78.0023,818.6216,-78.3241,821.6072
79.9000,3.5526,0.0000,3.5526,0.0000,0.0000,0.0000,0.0000,0.0000,-78.7210,817.8001,-79.1588,821.4691
80.0000,4.2450,0.0000,4.2450,0.0000,0.0000,0.0000,0.0000,0.0000,-79.4396,816.9786,-79.9947,821.3300
80.1000,4.9369,0.0000,4.9369,0.0000,0.0000,0.0000,0.0000,0.0000,-80.1583,816.1570,-80.8320,821.1901
80.2000,5.6279,0.0000,5.6279,0.0000,0.0000,0.0000,0.0000,0.0000,-80.8770,815.3355,-81.6707,821.0491
80.3000,6.3182,0.0000,6.3182,0.0000,0.0000,0.0000,0.0000,0.0000,-81.5957,814.5140,-82.5109,820.9072
80.4000,7.0077,0.0000,7.0077,0.0000,0.0000,0.0000,0.0000,0.0000,-82.3144,813.6924,-83.3451,820.7654
80.5000,7.6963,0.0000,7.6963,0.0000,0.0000,0.0000,0.0000,0.0000,-83.0331,812.8709,-84.1874,820.6213
80.6000,8.3841,0.0000,8.3841,0.0000,0.0000,0.0000,0.0000,0.0000,-83.7518,812.0494,-85.0316,820.4760
80.7000,9.0709,0.0000,9.0709,0.0000,0.0000,0.0000,0.0000,0.0000,-84.4705,811.2278,-85.8777,820.3295
80.8000,9.7568,0.0000,9.7568,0.0000,0.0000,0.0000,0.0000,0.0000,-85.1892,810.4063,-86.7257,820.1816
80.9000,10.4417,0.0000,10.4417,0.0000,0.0000,0.0000,0.0000,0.0000,-85.9078,809.5848,-87.5756,820.0325
81.0000,11.1256,0.0000,11.1256,0.0000,0.0000,0.0000,0.0000,0.0000,-86.6265,808.7632,-88.4277,819.8819
81.1000,11.8085,0.0000,11.8085,0.0000,0.0000,0.0000,0.0000,0.0000,-87.3452,807.9417,-89.2819,819.7299
81.2000,12.4903,0.0000,12.4903,0.0000,0.0000,0.0000,0.0000,0.0000,-88.0639,807.1202,-90.1383,819.5763
81.3000,13.1710,0.0000,13.1710,0.0000,0.0000,0.0000,0.0000,0.0000,-88.7826,806.2986,-90.9972,819.4211
81.4000,13.8504,0.0000,13.8504,0.0000,0.0000,0.0000,0.0000,0.0000,-89.5013,805.4771,-91.8591,819.2640
