Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
81.5000,13.6131,-1.0000,13.6131,0.0000,-13.6131,0.0000,3.2481,-35.0000,24.0158,902.0640,21.1321,915.2357
81.6000,12.9495,-1.0000,12.9495,0.0000,-12.9495,0.0000,3.4473,-35.0000,24.1630,902.7813,21.4350,915.3004
81.7000,12.2545,-1.0000,12.2545,0.0000,-12.2545,0.0000,3.5960,-35.0000,24.2239,903.5106,21.6272,915.3417
81.8000,11.5378,-1.0000,11.5378,0.0000,-11.5378,0.0000,3.6968,-35.0000,24.1976,904.2415,21.7699,915.3726
81.9000,10.8091,-1.0000,10.8091,0.0000,-10.8091,0.0000,3.7445,-35.0000,24.0848,904.9639,21.8284,915.3853
82.0000,10.0786,-1.0000,10.0786,0.0000,-10.0786,0.0000,3.7410,-35.0000,23.8870,905.6676,21.8019,915.3795
82.1000,9.3567,-1.0000,9.3567,0.0000,-9.3567,0.0000,3.6847,-35.0000,23.6072,906.3427,21.6909,915.3555
82.2000,8.6535,-1.0000,8.6535,0.0000,-8.6535,0.0000,3.5758,-35.0000,23.2494,906.9796,21.5190,915.3184
82.3000,7.9798,-1.0000,7.9798,0.0000,-7.9798,0.0000,3.4129,-35.0000,22.8185,907.5695,21.2431,915.2594
82.4000,7.3444,-1.0000,7.3444,0.0000,-7.3444,0.0000,3.2040,-35.0000,22.3208,908.1039,20.8910,915.1842
82.5000,6.7565,-1.0000,6.7565,0.0000,-6.7565,0.0000,2.9480,-35.0000,21.7633,908.5756,20.4841,915.0975
82.6000,6.2251,-1.0000,6.2251,0.0000,-6.2251,0.0000,2.6509,-35.0000,21.1539,908.9777,19.9941,914.9941
82.7000,5.7573,-1.0000,5.7573,0.0000,-5.7573,0.0000,2.3138,-35.0000,20.5011,909.3047,19.4589,914.8816
82.8000,5.3603,-1.0000,5.3603,0.0000,-5.3603,0.0000,1.9460,-35.0000,19.8141,909.5521,18.8591,914.7565
82.9000,5.0399,-1.0000,5.0399,0.0000,-5.0399,0.0000,1.5448,-35.0000,19.1027,909.7161,18.2282,914.6260
83.0000,4.8004,-1.0000,4.8004,0.0000,-4.8004,0.0000,1.1241,-35.0000,18.3770,909.7946,17.5623,914.4891
83.1000,4.6454,-1.0000,4.6454,0.0000,-4.6454,0.0000,0.6902,-35.0000,17.6470,909.7864,16.8723,914.3483
83.2000,4.5774,-1.0000,4.5774,0.0000,-4.5774,0.0000,0.2420,-35.0000,16.9232,909.6918,16.1600,914.2043
83.3000,4.5970,-1.0000,4.5970,0.0000,-4.5970,0.0000,-0.2087,-35.0000,16.2158,909.5121,15.4529,914.0623
83.4000,4.7039,-1.0000,4.7039,0.0000,-4.7039,0.0000,-0.6569,-35.0000,15.5346,909.2498,14.7532,913.9228
83.5000,4.8965,-1.0000,4.8965,0.0000,-4.8965,0.0000,-1.0915,-35.0000,14.8894,908.9086,14.0708,913.7875
83.6000,5.1724,-1.0000,5.1724,0.0000,-5.1724,0.0000,-1.5129,-35.0000,14.2892,908.4932,13.4077,913.6572
83.7000,5.5270,-1.0000,5.5270,0.0000,-5.5270,0.0000,-1.9141,-35.0000,13.7425,908.0096,12.7903,913.5365
83.8000,5.9551,-1.0000,5.9551,0.0000,-5.9551,0.0000,-2.2817,-35.0000,13.2569,907.4647,12.2152,913.4244
83.9000,6.4512,-1.0000,6.4512,0.0000,-6.4512,0.0000,-2.6221,-35.0000,12.8394,906.8659,11.6935,913.3237
